step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.0333,0.1000,-59.904,0.0068,-86.546,0.0016,180.4506,-1.1155,50.0000,286.1
50000,0.0667,0.1000,-42.478,0.0113,12.587,0.0014,256.6255,-1.4973,50.0000,591.2
75000,0.0667,0.0667,-39.792,0.0094,-50.540,0.0026,265.9543,-0.8586,50.0000,898.1
100000,0.0667,0.1000,-38.843,0.0100,-87.951,0.0016,441.5941,-0.6232,50.0000,1245.7
125000,0.0333,0.1000,-63.720,0.0076,39.927,0.0015,181.5133,-0.7233,50.0000,1625.9
150000,0.0333,0.1333,-42.405,0.0148,-87.579,0.0015,227.7989,-0.8413,50.0000,2016.9
175000,0.1000,0.1667,-14.485,0.0174,2.520,0.0015,291.3148,-0.8372,50.0000,2410.4
200000,0.1333,0.1333,-16.219,0.0189,-55.843,0.0014,435.3014,-0.6347,50.0000,2778.7
