step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.0000,0.8000,11.172,0.0067,0.316,0.1500,1.5630,-1.9756,0.0000,255.0
50000,0.0000,0.9333,19.612,0.0071,14.032,0.1500,1.8308,-6.3563,0.0000,483.8
75000,0.0000,0.8333,23.893,0.0083,23.512,0.1500,3.9103,-7.7707,0.0000,713.5
100000,0.0000,0.8333,32.370,0.0081,35.074,0.1500,2.4199,-9.8693,0.0000,944.3
