step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.1667,0.7667,111.753,0.0831,101.625,0.1500,69.0289,-23.8753,0.0000,123.1
50000,0.1000,0.8667,54.592,0.0668,67.537,0.1500,143.6190,-53.0827,0.0000,249.3
75000,0.2667,0.8667,212.599,0.1072,402.510,0.1500,190.5690,-64.2809,0.0000,374.5
100000,0.6333,0.8667,493.061,0.0773,310.026,0.1500,427.7756,-93.7876,0.0000,499.4
125000,0.5667,0.8333,489.211,0.0820,246.146,0.1500,365.8212,-133.2477,0.0000,624.8
150000,0.6333,0.8667,521.300,0.0717,362.498,0.1500,426.4958,-111.1541,0.0000,750.1
175000,0.6000,0.8667,472.595,0.0683,410.617,0.1562,509.2958,-106.8266,0.0000,876.1
200000,0.5667,0.8667,459.375,0.0697,502.244,0.1505,639.2051,-131.6470,0.0000,1002.7
