step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.0000,0.0333,-84.658,0.0121,-82.513,0.3143,217.0713,-217.2641,0.0000,237.0
50000,0.0000,0.0333,-76.174,0.0096,-63.377,0.7261,423.9698,-279.8074,0.0000,473.3
75000,0.0333,0.1000,-68.053,0.0091,-95.137,0.4403,235.9554,-126.6052,0.0000,706.8
100000,0.0667,0.1000,-50.596,0.0115,-70.983,0.4023,95.2475,-82.2600,0.0000,925.4
125000,0.0333,0.0667,-75.432,0.0070,-61.613,0.4304,92.1658,-84.9165,0.0000,1132.7
150000,0.0333,0.0667,-64.014,0.0127,-97.112,0.4137,108.3193,-73.6607,0.0000,1280.9
175000,0.0333,0.0333,-81.667,0.0090,-40.817,0.4382,78.1652,-65.0336,0.0000,1429.0
200000,0.0333,0.0333,-88.467,0.0053,-102.701,0.4198,75.0466,-76.8529,0.0000,1559.3
