step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.4667,0.7667,248.521,0.1043,220.986,0.0015,110.8574,-1.5553,50.0000,150.9
50000,0.5000,0.7667,290.790,0.1006,299.972,0.0018,506.5656,-1.6825,50.0000,305.9
75000,0.6000,0.7667,306.788,0.1096,268.639,0.0019,485.3013,-1.8620,50.0000,462.4
100000,0.5333,0.7000,301.010,0.1115,249.209,0.0019,493.6973,-1.8709,50.0000,651.3
125000,0.5000,0.8333,292.291,0.1084,298.015,0.0018,443.7593,-1.8724,50.0000,840.3
150000,0.5333,0.8000,294.758,0.1107,296.851,0.0018,388.3782,-2.1061,50.0000,1028.7
175000,0.5000,0.7667,283.545,0.1112,298.892,0.0016,344.5165,-1.9856,50.0000,1217.6
200000,0.4667,0.8333,282.946,0.1078,275.366,0.0016,304.0805,-2.0209,50.0000,1409.7
