epoch,train_mse,val_mse
1,0.073569,0.040186
2,0.037934,0.035663
3,0.035143,0.034767
4,0.033714,0.034093
5,0.032698,0.033187
6,0.031848,0.032473
7,0.030977,0.033086
8,0.030465,0.031942
9,0.029497,0.031614
10,0.028798,0.031671
11,0.028430,0.032025
12,0.027942,0.032358
13,0.027648,0.031472
14,0.027162,0.031537
15,0.026423,0.030815
16,0.026099,0.031360
17,0.025649,0.030521
18,0.025326,0.031100
19,0.024782,0.031360
20,0.024783,0.031251
21,0.023631,0.030290
22,0.023583,0.030832
23,0.022964,0.030186
24,0.022348,0.030038
25,0.022226,0.030035
26,0.021903,0.030388
27,0.021761,0.030074
28,0.021147,0.029797
29,0.020599,0.029199
30,0.020344,0.030037
31,0.019688,0.030073
32,0.019565,0.030529
33,0.019826,0.031403
34,0.019331,0.030146
35,0.019411,0.031582
36,0.018891,0.030476
37,0.017854,0.029654
38,0.017682,0.029859
39,0.017365,0.030186
40,0.017317,0.029212
41,0.017226,0.029661
42,0.016873,0.029475
43,0.016855,0.029372
44,0.016204,0.029139
45,0.015740,0.029228
46,0.015228,0.029376
47,0.015083,0.028801
48,0.014937,0.029451
49,0.014653,0.029591
50,0.014468,0.029526
51,0.014149,0.030006
52,0.014120,0.028883
53,0.013811,0.028297
54,0.013677,0.029363
55,0.014090,0.028726
56,0.013509,0.029286
57,0.013495,0.028591
58,0.012928,0.028569
59,0.012907,0.028666
60,0.012448,0.028923
