step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
10000,0.0000,0.0667,-69.474,0.0048,-64.731,0.0085,0.4137,23.0081,0.0000,180.7
20000,0.0000,0.3667,-46.644,0.0098,-43.617,0.0104,0.6901,25.4934,0.0000,387.0
30000,0.0000,0.5000,-26.486,0.0256,-29.325,0.0133,1.9124,22.6112,0.0000,570.4
40000,0.0000,0.5667,-25.496,0.0162,-21.972,0.0151,2.8356,19.6057,0.0000,752.9
50000,0.0000,0.5333,-32.598,0.0108,-28.435,0.0185,3.6671,19.2868,0.0000,936.2
60000,0.0000,0.5667,-26.161,0.0350,-25.176,0.0186,4.5878,17.6180,0.0000,1101.5
70000,0.0000,0.6000,-22.535,0.0364,-22.051,0.0200,6.7133,18.7543,0.0000,1268.1
80000,0.0000,0.6333,-20.506,0.0486,-18.807,0.0217,6.0192,17.4033,0.0000,1435.2
90000,0.0000,0.8000,-1.161,0.0658,-2.222,0.0232,8.3426,18.6080,0.0000,1631.3
100000,0.0000,0.8000,-7.971,0.0413,-5.878,0.0220,9.0914,19.1484,0.0000,1806.4
110000,0.0000,0.6333,-3.130,0.0526,-30.815,0.0225,10.4039,19.9405,0.0000,1957.4
120000,0.0333,0.6333,-2.620,0.0725,-5.884,0.0235,9.8911,19.9511,0.0000,2098.2
130000,0.0000,0.7667,-0.280,0.0783,-17.960,0.0243,7.0663,20.8706,0.0000,2240.3
140000,0.0000,0.5333,-15.075,0.0475,-14.168,0.0241,15.1027,19.6048,0.0000,2382.4
150000,0.0000,0.6000,-5.695,0.0518,20.568,0.0254,12.5705,18.2668,0.0000,2524.4
160000,0.0667,0.6667,43.809,0.0737,22.144,0.0269,30.8797,17.4655,0.0000,2667.1
170000,0.0000,0.7667,45.339,0.0978,6.464,0.0286,22.3766,16.3072,0.0000,2808.7
180000,0.1667,0.8667,68.551,0.0852,10.389,0.0311,16.3903,18.1384,0.0000,2950.2
190000,0.0333,0.5667,30.502,0.0544,10.597,0.0326,21.9438,20.5358,0.0000,3092.2
200000,0.1333,0.7000,40.471,0.0497,0.763,0.0354,26.8762,17.3644,0.0000,3234.7
