epoch,train_mse,val_mse
1,0.067709,0.024482
2,0.023800,0.022207
3,0.021919,0.021336
4,0.020902,0.020651
5,0.020674,0.019943
6,0.019993,0.019700
7,0.019804,0.019909
8,0.019854,0.019650
9,0.019670,0.019611
10,0.019328,0.019120
11,0.019274,0.019246
12,0.018955,0.019483
13,0.019059,0.019079
14,0.018659,0.019243
15,0.018483,0.019175
16,0.018328,0.019344
17,0.018223,0.018959
18,0.018443,0.018784
19,0.018059,0.018083
20,0.018336,0.018865
21,0.018004,0.018698
22,0.018249,0.018475
23,0.017807,0.018398
24,0.017771,0.019479
25,0.018275,0.018118
26,0.017496,0.017933
27,0.017436,0.018190
28,0.017758,0.018044
29,0.017411,0.017557
30,0.017326,0.017898
31,0.017233,0.017986
32,0.017518,0.018184
33,0.016919,0.017805
34,0.017031,0.017525
35,0.016422,0.019204
36,0.016432,0.018395
37,0.016889,0.018229
38,0.016392,0.019304
39,0.016505,0.018443
40,0.016489,0.019161
41,0.016426,0.018304
42,0.015953,0.018585
43,0.016008,0.019332
44,0.015867,0.019466
45,0.016104,0.019317
46,0.015572,0.018636
47,0.015400,0.019439
48,0.015451,0.020188
49,0.015710,0.018201
50,0.015188,0.021694
51,0.015216,0.018144
52,0.014978,0.018616
53,0.014733,0.018492
54,0.014835,0.018666
55,0.014568,0.019808
56,0.014820,0.018369
57,0.014681,0.018203
58,0.014347,0.018379
59,0.014742,0.019731
60,0.014170,0.018966
